benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
SHC_1228407_2207_B0132,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,상품권/선불전자지급수단 구매·충전금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0133,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,"국세, 지방세, 지방세외수입, 환경개선부담금, 수도요금",생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0134,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,4대보험(국민연금/고용보험/건강보험/산재보험),"생활비, 의료","12, 21",Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0135,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,아파트관리비,생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0136,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,거래 취소금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0137,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,학원(일반전문학원/학습지/자동차학원) 업종 이용금액,"자동차/주유, 교육/육아","6, 20",Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0138,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,"의약품 전용몰(도매몰), 제약회사/약국 업종 이용금액",의료,21,Offline,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0139,SHC_1228407_2207,상세혜택,공통 유의사항,전월 이용금액 기준,전월 이용금액 기준,철도 업종 이용금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0140,SHC_1228407_2207,상세혜택,공통 유의사항,최초 신규 발급 회원 서비스 안내,최초 신규 발급 회원 서비스 안내,"신한카드 Point Plan+ 최초 신규 발급 회원*은 카드 사용 등록한 월의 다음달(등록월+1개월)까지는 아래와 같은 전월 이용금액 구간의 서비스가 적용됩니다.단, 해당 기간에 일상 생활비 적립 서비스 및 여가 생활비 적립 서비스는월 80만원 이상, 필수 생활비 적립 서비스 – 주말 외식비 포인트 적립은 월 40만원 이상 이용할 경우 그에 맞는 서비스가 다음달에 적용됩니다.* 신한카드 Point Plan+ 유효기간 만기 또는 해지 후 재발급 시에는 최초 신규발급 회원에서 제외됩니다.","생활비, 외식","12, 16",Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0141,SHC_1228407_2207,상세혜택,공통 유의사항,최초 신규 발급 회원 서비스 안내,최초 신규 발급 회원 서비스 안내,"서비스: 일상 생활비 적립 서비스, 여가 생활비 적립 서비스 | 서비스.1: 일상 생활비 적립 서비스, 여가 생활비 적립 서비스 | 적용구간: 40만원 이상 80만원 미만",생활비,12,Both,,400000.0,원,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0142,SHC_1228407_2207,상세혜택,공통 유의사항,최초 신규 발급 회원 서비스 안내,최초 신규 발급 회원 서비스 안내,서비스: 필수 생활비 적립 서비스 | 서비스.1: 주말 외식비 포인트 적립 | 적용구간: 40만원 미만,"생활비, 외식","12, 16",Both,포인트적립,400000.0,원,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0143,SHC_1228407_2207,상세혜택,공통 유의사항,최초 신규 발급 회원 서비스 안내,최초 신규 발급 회원 서비스 안내,서비스: 필수 생활비 적립 서비스 | 서비스.1: 정기결제 자동납부 포인트 적립 | 적용구간: 40만원 이상,"구독/스트리밍, 생활비","8, 12",Online,포인트적립,400000.0,원,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1228407_2207_B0144,SHC_1228407_2207,상세혜택,Platinum,서비스 가이드북,서비스 가이드북,(공통)비자 플래티늄 (/pconts/download/card/PC_26_01204_visa_platinum_basic.pdf),,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0145,SHC_1228407_2207,상세혜택,Platinum,서비스 가이드북,서비스 가이드북,(선택)비자 플래티늄 (/pconts/download/card/PC_26_00776_visa_platinum_1_new.pdf),,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0146,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스에 대하여 보다 상세한 안내를 원하시는 고객님께서는 국제브랜드사별 홈페이지를 참조해 주시기 바랍니다.,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0147,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,비자 홈페이지: www.visakorea.com,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0148,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,마스터카드 홈페이지: www.mastercard.co.kr,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0149,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,아멕스 홈페이지: www.americanexpress.co.kr,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0150,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,JCB(URS) 홈페이지: www.kr.jcb,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0151,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,UPI 홈페이지: www.unionpayintl.com/kr,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0152,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,"브랜드사 선택서비스는 각 브랜드사별 홈페이지 안내사항과 제공 내용이 상이할 수 있어, 당사에서 제공되는 서비스 가이드북 안내(제공처, 제공횟수 및 전월실적 조건 등)를 확인하시기 바랍니다.(브랜드사 홈페이지에 안내된 제공처라 하더라도 당사에서 안내된 제공처가 아닌 경우 서비스가 제공되지 않습니다.)",,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0153,SHC_1228407_2207,상세혜택,Platinum,국제브랜드사 서비스 공통사항 안내,국제브랜드사 서비스 공통사항 안내,브랜드별 홈페이지 서비스 안내사항 중 대상 등급 서비스가 아닌 경우 서비스 제공이 제한될 수 있습니다.,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1228407_2207_B0154,SHC_1228407_2207,연회비,연회비,연회비,브랜드: 국내 카드 | 옵션: 일반 | 기본: 7천원 | 서비스: 2만3천원 | 총연회비: 3만원,브랜드: 국내 카드 | 옵션: 일반 | 기본: 7천원 | 서비스: 2만3천원 | 총연회비: 3만원,,,,,,,,,,,,,,,,2026-04-30,연회비
SHC_1228407_2207_B0155,SHC_1228407_2207,연회비,연회비,연회비,브랜드: 비자 카드 | 옵션: Platinum | 기본: 7천원 | 서비스: 2만6천원 | 총연회비: 3만3천원,브랜드: 비자 카드 | 옵션: Platinum | 기본: 7천원 | 서비스: 2만6천원 | 총연회비: 3만3천원,,,,,,,,,,,,,,,,2026-04-30,연회비
SHC_1226113_2207_B0001,SHC_1226113_2207,주요혜택,일상 생활비 적립,일상 생활비 적립,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립 신한 SOL페이 국내 결제 시 0.1% 추가 적립,"페이/간편결제, 생활비",12,Both,포인트적립,0.5,%,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0002,SHC_1226113_2207,주요혜택,일상 생활비 적립,일상 생활비 적립,일상 생활비 적립,해외 결제금액 1% 포인트 적립,"생활비, 해외","12, 19",Both,포인트적립,1.0,%,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0003,SHC_1226113_2207,주요혜택,일상 생활비 적립,일상 생활비 적립,일상 생활비 적립,"가족행사월(5월, 12월) 적립 한도 1만 포인트 추가 제공",생활비,12,Both,,10000.0,포인트,,,,,,,,10000.0,포인트,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0004,SHC_1226113_2207,주요혜택,주말 외식비 적립,주말 외식비 적립,주말 외식비 적립,주말(토/일) 음식점/배달앱 건당 2만원 이상 결제 시 1천 포인트 적립,"배달, 외식","15, 16",Online,포인트적립,1000.0,포인트,,,,,,20000.0,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0005,SHC_1226113_2207,주요혜택,정기결제 자동납부 적립,정기결제 자동납부 적립,정기결제 자동납부 적립,"도시가스/전기요금, 이동통신요금(SKT, KT, LG U+) 자동납부 시 2만원당 1천 포인트 적립","구독/스트리밍, 생활비","8, 12",Online,포인트적립,1000.0,포인트,"SKT, KT, LG U+",,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0006,SHC_1226113_2207,주요혜택,공통 유의사항,공통 유의사항,공통 유의사항,적립 서비스 유의사항,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0007,SHC_1226113_2207,주요혜택,공통 유의사항,공통 유의사항,공통 유의사항,전월 이용금액 산정기준,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0008,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 마이신한포인트 적립,생활비,12,Both,포인트적립,0.5,%,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0009,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,신한 SOL페이로 국내 결제 시 0.1% 마이신한포인트 추가 적립,"페이/간편결제, 생활비",12,Both,포인트적립,0.5,%,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0010,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,건당 결제금액: 3만원 미만 | 건당 적립률: 0.5% | 신한 SOL페이 추가 적립: 0.1%,"페이/간편결제, 생활비",12,Both,포인트적립,0.5,%,,,3만원 미만,0.0,30000.0,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0011,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,건당 결제금액: 3만원 이상 10만원 미만 | 건당 적립률: 0.7% | 신한 SOL페이 추가 적립: 0.1%,"페이/간편결제, 생활비",12,Both,포인트적립,0.7,%,,,3만원 이상 10만원 미만,30000.0,100000.0,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0012,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,건당 결제금액: 10만원 이상 30만원 미만 | 건당 적립률: 1.0% | 신한 SOL페이 추가 적립: 0.1%,"페이/간편결제, 생활비",12,Both,포인트적립,1.0,%,,,10만원 이상 30만원 미만,100000.0,300000.0,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0013,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,건당 결제금액: 30만원 이상 100만원 미만 | 건당 적립률: 2.0% | 신한 SOL페이 추가 적립: 0.1%,"페이/간편결제, 생활비",12,Both,포인트적립,2.0,%,,,30만원 이상 100만원 미만,300000.0,1000000.0,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0014,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,건당 결제금액: 100만원 이상 | 건당 적립률: 3.0% | 신한 SOL페이 추가 적립: 0.1%,"페이/간편결제, 생활비",12,Both,포인트적립,3.0,%,,,100만원 이상,1000000.0,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0015,SHC_1226113_2207,상세혜택,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,신한 SOL페이 추가 적립: 0.1%,"페이/간편결제, 생활비",12,Both,포인트적립,0.5,%,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0016,SHC_1226113_2207,유의사항,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,"신한 SOL페이 추가 적립 기준: 신한 SOL페이·신한 슈퍼SOL로 결제(터치결제, QR·바코드 결제, NFC결제 포함. 단, ARS결제, 일반결제, Smart결제는 추가 적립 제외)",,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0017,SHC_1226113_2207,유의사항,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,할부 거래는 총 거래(원거래)금액 기준으로 건당 적립률이 1회 적용됩니다.,,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0018,SHC_1226113_2207,유의사항,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,무이자할부 거래는 적립 제외됩니다.,,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0019,SHC_1226113_2207,유의사항,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,"포인트 사용 거래의 경우, 포인트 금액은 적립률 산정에 포함되지 않습니다.",,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0020,SHC_1226113_2207,유의사항,일상 생활비 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,국내 건당 결제금액별 0.5~3% 포인트 적립,"도시가스, 전기요금, 이동통신요금(SKT, KT, LG U+) 결제 건은 ‘일상 생활비 적립 서비스’가 적용되지 않습니다.(자동납부 및 자동납부 외 방식 모두 적용 제외)",,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0021,SHC_1226113_2207,상세혜택,일상 생활비 적립,해외 결제금액 1% 포인트 적립,해외 결제금액 1% 포인트 적립,해외(일시불) 결제금액에 대해 1% 마이신한포인트 적립,"생활비, 해외","12, 19",Both,포인트적립,1.0,%,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0022,SHC_1226113_2207,유의사항,일상 생활비 적립,해외 결제금액 1% 포인트 적립,해외 결제금액 1% 포인트 적립,해외 결제금액의 경우 최종 원화 청구금액을 기준으로 적립됩니다.,,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0023,SHC_1226113_2207,유의사항,일상 생활비 적립,해외 결제금액 1% 포인트 적립,해외 결제금액 1% 포인트 적립,해외 일시불 거래 후 할부로 전환되는 경우는 적립 제외됩니다.,,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0024,SHC_1226113_2207,유의사항,일상 생활비 적립,해외 결제금액 1% 포인트 적립,해외 결제금액 1% 포인트 적립,해외겸용(VISA) 카드 발급 후 이용 시 제공됩니다.,,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0025,SHC_1226113_2207,유의사항,일상 생활비 적립,해외 결제금액 1% 포인트 적립,해외 결제금액 1% 포인트 적립,해외 이용 시 별도의 수수료가 부과됩니다. 자세한 내용은 안내장 후면 해외 이용 확인사항을 확인 바랍니다.,,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0026,SHC_1226113_2207,상세혜택,일상 생활비 적립,"가족행사월(5월, 12월) 적립 한도 1만 포인트 추가 제공","가족행사월(5월, 12월) 적립 한도 1만 포인트 추가 제공","가족행사가 많은 5월, 12월 일상 생활비 적립 한도 1만 포인트 추가 제공",생활비,12,Both,포인트적립,10000.0,포인트,,,,,,,,10000.0,포인트,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0027,SHC_1226113_2207,유의사항,일상 생활비 적립,"가족행사월(5월, 12월) 적립 한도 1만 포인트 추가 제공","가족행사월(5월, 12월) 적립 한도 1만 포인트 추가 제공",전월 이용 금액 40만원 이상 시 제공됩니다.,,,,,,,,,,,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0028,SHC_1226113_2207,상세혜택,일상 생활비 적립,월 통합 적립 한도(일상 생활비 적립 서비스),월 통합 적립 한도(일상 생활비 적립 서비스),"전월 이용금액: 40만원 이상 80만원 미만 | 월 통합 적립 한도 (5월, 12월 제외): 1만 포인트 | 가족행사월 통합 적립 한도 (5월, 12월): 2만 포인트",생활비,12,Both,포인트적립,10000.0,포인트,,,40만원 이상 80만원 미만,400000.0,800000.0,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0029,SHC_1226113_2207,상세혜택,일상 생활비 적립,월 통합 적립 한도(일상 생활비 적립 서비스),월 통합 적립 한도(일상 생활비 적립 서비스),"전월 이용금액: 80만원 이상 120만원 미만 | 월 통합 적립 한도 (5월, 12월 제외): 3만 포인트 | 가족행사월 통합 적립 한도 (5월, 12월): 4만 포인트",생활비,12,Both,포인트적립,30000.0,포인트,,,80만원 이상 120만원 미만,800000.0,1200000.0,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0030,SHC_1226113_2207,상세혜택,일상 생활비 적립,월 통합 적립 한도(일상 생활비 적립 서비스),월 통합 적립 한도(일상 생활비 적립 서비스),"전월 이용금액: 120만원 이상 | 월 통합 적립 한도 (5월, 12월 제외): 5만 포인트 | 가족행사월 통합 적립 한도 (5월, 12월): 6만 포인트",생활비,12,Both,포인트적립,50000.0,포인트,,,120만원 이상,1200000.0,,,,,,2026-04-30,일상 생활비 적립
SHC_1226113_2207_B0031,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,영역: 음식점 (음식점 업종 가맹점) | 유의사항: 커피 업종 제외 오프라인 가맹점에서만 적립 | 유의사항.1: 통합 일 1회 적용,"커피제과/카페/베이커리, 외식","14, 16",Offline,,,,,"스타벅스, 투썸플레이스, 이디야, 메가커피, 빽다방, 할리스, 엔제리너스, 파스쿠찌, 폴바셋, 더벤티, 컴포즈커피, 파리바게뜨, 뚜레쥬르, 파리크라상, 던킨, 배스킨라빈스, 크리스피크림",,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0032,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,"영역: 배달앱 (배달의 민족, 요기요, 땡겨요) | 유의사항: 공식 배달앱에서 [앱 내 카드결제 > 신한 SOL페이] 결제 시 적립 | 유의사항.1: 통합 일 1회 적용","페이/간편결제, 배달, 외식","15, 16",Online,,,,"배달의 민족, 요기요, 땡겨요",,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0033,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,유의사항.1: 통합 일 1회 적용,외식,16,Both,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0034,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,주말(토/일) 음식점/배달앱 건당 2만원 이상 결제 시 1천 마이신한포인트 적립,"배달, 외식","15, 16",Online,포인트적립,1000.0,포인트,,,,,,20000.0,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0035,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,신한카드 가맹점 분류상 음식점 업종인 오프라인 가맹점 거래만 포인트가 적립됩니다.,외식,16,Offline,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0036,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,"음식점 업종: 한식, 일식, 양식, 중식, 뷔페, 맥주홀, 일반대중음식, 패스트푸드, 제과점 업종","커피제과/카페/베이커리, 외식","14, 16",Offline,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0037,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,음식점 매장이 백화점/할인점 등에 입점된 매장인 경우 가맹점 업종이 음식점 업종이 아닌 백화점/할인점 업종 등인 경우는 적립 제외됩니다.,"백화점/아울렛/면세점, 외식","4, 16",Offline,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0038,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,신한카드 가맹점 분류상 대상업종으로 분류된 경우에만 서비스가 제공되오니 반드시 서비스 대상 가맹점을 확인 후 이용하시기 바랍니다. 신한카드 가맹점 업종 확인은 신한카드 홈페이지 ‘가맹점 찾기’에서 가능합니다.,외식,16,Both,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0039,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,"음식점 업종에서 간편결제(Pay)로 결제 시 가맹점명이 간편결제명(네이버페이, 카카오페이 등)인 경우는 적립 제외됩니다.","페이/간편결제, 외식",16,Offline,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0040,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,"배달앱 영역 적립은 공식 배달앱에서 ‘앱 내 카드결제’ 시 적용되며, ‘만나서/현장 카드 결제, 페이결제’ 등 다른 결제 방식은 적립에서 제외됩니다.","배달, 외식","15, 16",Online,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0041,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,"배달앱 영역 적립은 공식 배달앱에서 신한 SOL페이·신한 슈퍼SOL로 모바일·온라인 결제 시에만 적용됩니다. 신한 SOL페이에서 ARS결제, 일반결제, Smart결제 시에는 적립 제외됩니다.","페이/간편결제, 배달, 외식","15, 16",Online,,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0042,SHC_1226113_2207,상세혜택,주말 외식비 적립,필수 생활비 - 주말 외식비 적립,필수 생활비 - 주말 외식비 적립,‘주말 외식비 포인트 적립 서비스’와 ‘일상 생활비 적립 서비스’는 중복으로 제공됩니다.,"생활비, 외식","12, 16",Both,포인트적립,,,,,,,,,,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0043,SHC_1226113_2207,상세혜택,주말 외식비 적립,월 통합 적립 횟수 한도(필수 생활비 적립 서비스 - 주말 외식비 포인트 적립),월 통합 적립 횟수 한도(필수 생활비 적립 서비스 - 주말 외식비 포인트 적립),전월 이용금액: 40만원 미만 | 월 횟수: 2회,"생활비, 외식","12, 16",Both,포인트적립,,,,,40만원 미만,0.0,400000.0,,2.0,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0044,SHC_1226113_2207,상세혜택,주말 외식비 적립,월 통합 적립 횟수 한도(필수 생활비 적립 서비스 - 주말 외식비 포인트 적립),월 통합 적립 횟수 한도(필수 생활비 적립 서비스 - 주말 외식비 포인트 적립),전월 이용금액: 40만원 이상 | 월 횟수: 5회,"생활비, 외식","12, 16",Both,포인트적립,,,,,40만원 이상,400000.0,,,5.0,,,2026-04-30,주말 외식비 적립
SHC_1226113_2207_B0045,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"도시가스/전기요금, 이동통신요금 자동납부 시 2만원당 1천 마이신한포인트 적립","구독/스트리밍, 생활비","8, 12",Online,포인트적립,1000.0,포인트,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0046,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,자동납부 승인금액 기준으로 2만원당 1천 포인트가 적립됩니다.,"구독/스트리밍, 생활비","8, 12",Online,,1000.0,포인트,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0047,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"(예시) 이동통신요금 63,000원 자동납부 승인된 경우, 3천 포인트 적립","구독/스트리밍, 생활비","8, 12",Online,포인트적립,,,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0048,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"2만원 이상 승인 건에 한해 적용되며, 2건 이상의 결제금액을 합산하여 적용되지 않습니다.","구독/스트리밍, 생활비","8, 12",Online,,20000.0,원,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0049,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"도시가스/전기요금은 통합 영역으로, 월 1건만 적용됩니다.","구독/스트리밍, 생활비","8, 12",Online,,,,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0050,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,도시가스/전기요금이 아파트관리비에 포함되어 결제되는 경우 적립 제외됩니다.,"구독/스트리밍, 생활비","8, 12",Online,,,,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0051,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"자동납부 승인이 주말/공휴일 등의 사유로 자동납부 청구월의 다음달 초 승인되는 경우, 해당 거래의 포인트 적립은 청구월이 아닌 자동납부 승인월 기준으로 적용됩니다.","구독/스트리밍, 생활비","8, 12",Online,포인트적립,,,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
