event_id,card_id,company,card_name,origin_event_code,event_title,event_link,start_date,end_date,event_type,section,event_content,updated_at
04288_E0001,04288,국민,T-economy KB국민카드,1000933,T-economySKT 통신요금 할인꿀팁,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000933,2026-05-01,2026-05-31,할인,확인사항,"카드 이용 실적은 T-economy KB국민카드 이용실적 기준과 동일합니다.
카드 이용실적 30만원 이상 이용 시 부터 상품할인 한도 안에서 할인됩니다.(프로모션 할인 중복 적용 불가)
2026.6월 SKT 자동납부 결제가 되어야 합니다.
프로모션 할인 혜택은 행사 다음달부터 24개월간 적용됩니다.
혜택 지급 전 결제 취소 또는 대상카드 해지하면 지급 대상에서 제외됩니다.
이 행사 이전 T-economy 행사 혜택과 중복 적용되지 않습니다.
혜택 제공 전 결제 취소 또는 대상카드를 해지하면 혜택을 받으실 수 없습니다.
연체이자율: 고객별/이용상품별 정상이자율+3%p, 최고 연 20% 이내
단, 연체발생시점에 정상이자율이 없는 경우 아래와 같이 적용함
일시불 거래 연체 시: 거래발생시점의 최소기간 (2개월) 유이자할부 수수료율 적용
무이자할부 거래 연체 시: 거래발생시점의 동일한 할부 계약기간의 유이자할부 수수료율 적용
상환능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.
개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.
일정기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.
카드 신청 전 상품설명서 및 약관을 반드시 확인하시기 바랍니다.
금융소비자는 금소법 제19조 제1항에 따라 해당상품 또는 서비스에 대하여 설명 받을 권리가 있으며, 그 설명을 듣고 내용을 충분히 이해한 후 거래하시기 바랍니다.
신용카드 발급이 부적정한 경우 (연체금 보유, 개인신용평점 등 낮음) 카드발급이 제한될 수 있습니다.
카드 이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.
이 행사는 KB국민카드 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.
문의: KB국민카드 고객센터(1588-1688)
여신금융협회 심의필 제2025-C1h-08742호 (2025.07.09 ~ 2026.07.08)",2026-06-06 15:22:36
04348_E0001,04348,국민,KT 스카이라이프 KB카드,1000927,KT스카이라이프카드추가할인 + 캐시백!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000927,2026-05-01,2026-05-31,할인,대상,"행사 직전 6개월 (2025.11월 ~ 2026.4월) KB국민 개인 신용카드 (KB국민 비씨, 가족카드 포함) 이용실적이 없는 고객",2026-06-06 15:22:51
04348_E0001,04348,국민,KT 스카이라이프 KB카드,1000927,KT스카이라이프카드추가할인 + 캐시백!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000927,2026-05-01,2026-05-31,할인,내용,"행사 1.
추가 청구 할인
아래 항목 모두 충족하면 24개월 동안 전월 이용실적구간별 추가 청구할인 제공
대상카드로 KT스카이라이프 요금 최초 자동납부 승인
* 행사기간 이전 KT스카이라이프 요금 자동납부 이력이 있는 고객은 행사 대상에서 제외
전월 이용실적 1구간/2구간 충족 시
* 행사기간 기준 다음 달 자동납부 분부터 할인 적용
행사 2.
3만원 캐시백
이용기간 중 대상카드로 아래 항목 2가지 모두 충족 시 3만원 캐시백
대상카드로 KT스카이라이프 요금 최초 자동납부 승인(2026.6.30(화) 이내)
대상카드로 KB Pay 3만원 이상 이용
* 이용기간: 2026.5.1(금) ~ 6.30(화)
전월실적: 30만원(1구간) | 월 청구할인 +추가 할인: 5,000원 + 10,000원 | 총 청구할인 금액: 15,000원
전월실적: 70만원(2구간) | 월 청구할인 +추가 할인: 11,000원 + 6,000원 | 총 청구할인 금액: 17,000원",2026-06-06 15:22:51
04348_E0001,04348,국민,KT 스카이라이프 KB카드,1000927,KT스카이라이프카드추가할인 + 캐시백!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000927,2026-05-01,2026-05-31,할인,혜택 제공,2026.7.31(금) 안에 캐시백 지급 예정,2026-06-06 15:22:51
04348_E0001,04348,국민,KT 스카이라이프 KB카드,1000927,KT스카이라이프카드추가할인 + 캐시백!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000927,2026-05-01,2026-05-31,할인,확인사항,"행사 1.
행사기간 이전 자동납부 이력이 있는 고객은 행사 대상에서 제외됩니다.
카드 이용 실적은 KB국민 KT스카이라이프 KB카드 이용실적 기준과 동일합니다.
통신요금 2건 이상 결제해도 본인 회원 기준 통합 월 1회에 한해 할인 적용됩니다.(전표 매입 순서대로 적용)
프로모션 할인은 행사 다음 달부터 24개월간 적용됩니다.
추가 청구할인은 상품서비스 할인한도 초과 금액에 대해서만 적용되며, 자동납부 금액이 할인한도 이하인 경우 자동납부 요금만큼 할인됩니다.
혜택 받기 전 결제 취소 및 대상카드 해지 시 혜택을 받을 수 없습니다.
행사 2.
이용금액은 2026.7.10(금)까지 전표 매입된 일시불, 할부 이용금액 기준으로 산정하며, 국세/지방세/상품권/기프트카드/선불카드충전/취소금액/단기카드대출(현금서비스)/장기카드대출(카드론)/연회비 납부는 이용금액에서 제외됩니다.
이 행사 시작일 직전 1년 이내 KB국민카드의 비대면 신규회원 대상 이벤트 관련 혜택 지급 이력 보유 및 최근 월 행사 혜택 지급 예정일 경우 혜택 대상에서 제외됩니다.(직전 1년 기준: 최종 혜택 지급월 기준)
KB국민카드에서 진행하는 다른 이용 증대 이벤트와 중복 적용되지 않습니다.
혜택 받기 전 대상카드 해지(교체 포함), 이용정지, 분실, 연체 등 정상카드 미보유 시 및 취소금액으로 인해 이용금액 미충족 시에는 혜택을 받을 수 없습니다.
본인 회원 기준 1회만 적용되며, 가족카드 이용금액은 본인 회원에 합산됩니다.
KB Pay 미가입 회원의 경우, KB Pay 신규 가입 후 KB Pay 이용이 가능합니다.
행사1, 행사2 혜택 중복 적용 가능
연체이자율: 고객별/이용상품별 정상이자율+3%p, 최고 연 20% 이내
단, 연체발생시점에 정상이자율이 없는 경우 아래와 같이 적용함
일시불 거래 연체 시: 거래발생시점의 최소기간(2개월) 유이자할부 수수료율 적용
무이자할부 거래 연체 시: 거래발생시점의 동일한 할부 계약기간의 유이자할부 수수료율 적용
그 외의 경우: 약정이자율은 상법상 상사법정이율과 상호금융가계자금대출금리* 중 높은 금리 적용
* 한국은행에서 매월 발표하는 가장 최근의 비은행금융기관 가중평균대출금리(신규대출 기준)
상환능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.
개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.
일정기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.
카드 신청 전 상품설명서 및 약관을 반드시 확인하시기 바랍니다.
신용카드 발급이 부적정한 경우(연체금 보유, 개인신용평점 등 낮음) 카드발급이 제한될 수 있습니다.
카드 이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.
금융소비자는 금소법 제19조 제1항에 따라 해당 상품 또는 서비스에 대하여 설명 받을 권리가 있으며, 그 설명을 듣고 내용을 충분히 이해한 후 거래하시기 바랍니다.
이 행사는 KB국민카드 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.
문의: KB국민카드 고객센터(1588-1688)
여신금융협회 심의필 제2026-C1h-02750호 (2026.03.03 ~ 2027.03.02)",2026-06-06 15:22:51
09137_E0002,09137,국민,NEED Global 카드,1000921,마스터카드로 아이허브영양제 쟁일 타임!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000921,2026-05-08,2026-05-31,캐시백,대상,"KB국민 마스터 개인 신용/체크카드 고객(KB국민 기업, 비씨, 마에스트로 카드 제외)",2026-06-06 15:23:06
09137_E0002,09137,국민,NEED Global 카드,1000921,마스터카드로 아이허브영양제 쟁일 타임!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000921,2026-05-08,2026-05-31,캐시백,내용,"행사 기간 안에 대상카드로
KB국민 마스터카드 아이허브 전용 페이지에서 달러(USD)로 결제할 때 프로모션 코드 MCMAY20 입력하면
20% 즉시할인(최대 50달러(USD), ID당 최대 2회까지 가능)",2026-06-06 15:23:06
09137_E0002,09137,국민,NEED Global 카드,1000921,마스터카드로 아이허브영양제 쟁일 타임!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000921,2026-05-08,2026-05-31,캐시백,혜택 제공,대상카드로 결제할 때 프로모션 코드 입력하면 바로 제공,2026-06-06 15:23:06
09137_E0002,09137,국민,NEED Global 카드,1000921,마스터카드로 아이허브영양제 쟁일 타임!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000921,2026-05-08,2026-05-31,캐시백,확인사항,"이 행사 혜택은 마스터카드에서 제공합니다.
해외 승인 시에만 인정되며 카카오페이 등록 이용 등의 국내 이용금액은 제외됩니다.
해외 승인 확인 경로: [KB Pay> 이용내역> 이용내역(매출전표)> 필터]로 이용구분 해외, 이용기간 선택
결제 전 반드시 통화를 달러(USD)로 변경해야 할인 적용이 가능합니다.
* 통화변경 방법: [우측 상단 지구 아이콘 옆 KRW 선택> USD로 변경]
결제 단계에서 [대상 카드 추가> 결제 구분 Mastercard 선택 후 프로모션 코드 입력]
프로모션 코드 적용 후 주문 취소 시 사용횟수는 차감되며, 복구되지 않습니다.
일부 브랜드 및 품목은 쿠폰 적용 대상에서 제외될 수 있습니다.
결제 후 사후 할인 적용은 불가하오니, 할인 적용 여부는 결제 단계에서 확인해 주시기 바랍니다.
제품, 배송 등은 아이허브 약관을 따르므로, 아이허브 고객센터에 문의 바랍니다.
아이허브 고객 센터: [앱 및 홈페이지 하단 고객 서비스> 연중무휴 고객센터]
계약을 체결하기 전에 상품설명서와 약관을 확인하시기 바랍니다.
연체이자율: 회원별/이용상품별 정상이자율+3%p, 최고 연 20% 이내
단, 연체발생시점에 정상이자율이 없는 경우 아래와 같이 적용함
일시불 거래 연체 시: 거래발생시점의 최소기간(2개월) 유이자할부 수수료율 적용
무이자할부 거래 연체 시: 거래발생시점의 동일한 할부 계약기간의 유이자할부 수수료율 적용
그 외의 경우: 정상이자율은 상법상 상사법정이율과 상호금융가계자금대출금리 중 높은 금리 적용
▶ 한국은행에서 매월 발표하는 가장 최근의 비은행 금융기관 가중평균대출금리 (신규대출 기준)
상환능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.
개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.
일정기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.
신용카드 발급이 부적정한 경우(연체금 보유, 개인신용평점 낮음 등) 카드발급이 제한될 수 있습니다.
카드 이용금액과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.
금융소비자는 금소법 제19조 제1항에 따라 해당 상품 또는 서비스에 대하여 설명을 받을 권리가 있으며, 그 설명을 듣고 내용을 충분히 이해한 후 거래하시기 바랍니다.
이 행사는 KB국민카드 영업정책 및 제휴업체 상황에 따라 변경 또는 중단될 수 있습니다.
문의: KB국민카드 고객센터(1588-1688)
준법감시인 심의필 260430-01482-HPM (2026.04.30 ~ 2027.04.29)",2026-06-06 15:23:06
04423_E0001,04423,국민,코웨이Ⅱ 카드,1000890,코웨이Ⅱ카드 자동납부추가할인!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000890,2026-05-01,2026-05-31,할인,대상,"KB국민 코웨이Ⅱ카드 고객 중
조건 동시 충족 고객
행사 시작일 직전 6개월 동안 (2025.11월 ~ 2026.4월) 모든 KB국민 신용카드 결제 이력이 없는 고객 (KB국민 비씨카드 포함)
코웨이Ⅱ카드로 코웨이 렌탈료 자동납부 이력이 없는 고객",2026-06-06 15:23:27
04423_E0001,04423,국민,코웨이Ⅱ 카드,1000890,코웨이Ⅱ카드 자동납부추가할인!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000890,2026-05-01,2026-05-31,할인,내용,"36개월 동안 코웨이 렌탈료 최대 11,000원 추가할인
코웨이Ⅱ카드 이용실적 40만원 이상 충족하면 할인
전월 이용실적에 따라 최대 26,000원/30,000원 할인
고객별 1회 적용
2026.6월 ~ 2029.8월(39개월) 중 최대 36개월 추가할인 적용
KB국민 코웨이Ⅱ카드
* 추가할인은 전월 이용실적별 기본 혜택금액을 초과하는 경우에만 제공됩니다.(예. 전월 이용실적이 40만원 이상인 경우 렌탈료 건당 15,000원 초과 결제 금액에 대해서만 추가할인 적용)
전월 이용실적: 기본 혜택 | 40만원 이상: 15,000원 | 80만원 이상: 20,000원
전월 이용실적: 추가할인 한도 | 40만원 이상: + 11,000원 | 80만원 이상: + 10,000원
전월 이용실적: 최대 할인 금액 | 40만원 이상: 26,000원 | 80만원 이상: 30,000원",2026-06-06 15:23:27
04423_E0001,04423,국민,코웨이Ⅱ 카드,1000890,코웨이Ⅱ카드 자동납부추가할인!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000890,2026-05-01,2026-05-31,할인,확인사항,"카드 이용실적 산정 기준은 KB국민 코웨이Ⅱ카드 이용실적 산정기준과 동일합니다.
행사 기간 전 코웨이Ⅱ카드로 코웨이 렌탈료 자동납부이력이 있는 고객은 제외됩니다.
이 행사 이전에 실시한 코웨이 KB국민카드, 코웨이Ⅱ카드 프로모션 혜택과 중복으로 적용되지 않습니다.
혜택 지급 전 결제 취소 및 KB국민 코웨이Ⅱ카드를 해지하면 지급대상에서 제외됩니다.
연체이자율: 회원별 / 이용상품별 정상이자율 + 3%p, 법정최고금리(20%)
단, 연체발생시점에 정상이자율이 없는 경우 아래와 같이 적용함
일시불 거래 연체 시: 거래발생시점의 최소기간 (2개월) 유이자할부 수수료율 적용
무이자할부 거래 연체 시: 거래발생시점의 동일한 할부 계약기간의 유이자할부 수수료율 적용
상환능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.
개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.
일정기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.
카드 신청 전 상품설명서 및 약관을 반드시 확인하시기 바랍니다.
금융소비자는 금소법 제19조 제1항에 따라 해당상품 또는 서비스에 대하여 설명을 받을 권리가 있으며, 그 설명을 듣고 내용을 충분히 이해한 후 거래하시기 바랍니다.
신용카드 발급이 부적정한 경우 (연체금 보유, 개인신용평점 등 낮음) 카드발급이 제한될 수 있습니다.
카드 이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.
이 행사는 KB국민카드 영업정책 및 제휴업체 상황에 따라 변경 또는 중단될 수 있습니다.
문의: KB국민카드 고객센터(1588-1688)
여신금융협회 심의필 제2026-C1h-02417호 (2026.02.24 ~ 2027.02.23)",2026-06-06 15:23:27
09579_E0001,09579,국민,KB라이프 딱좋은 요즘 건강 KB카드,1000880,KB라이프 딱좋은요즘건강보험료자동납부 청구할인!,https://card.kbcard.com/BON/DVIEW/HBBMCXCRVNEC0001?mainCC=a&eventNum=1000880,2026-05-01,2026-05-31,할인,대상,KB라이프 딱좋은 요즘 건강 KB카드 고객,2026-06-06 15:23:47
