card_id,company,card_name,card_type,network,is_domestic_foreign,has_transport,annual_fee_dom_basic,annual_fee_dom_premium,annual_fee_for_basic,annual_fee_for_premium,annual_fee_notes,min_performance,summary,image_url,link_url,has_cashback,fee_content,updated_at
09248,국민,마이핏카드(할인형),신용,"Local,Mastercard",True,TRUE,10000,0,10000,0,"(모바일단독: 10,000원)",300000,외식/커피 5% 할인 | 편의/생활 5% 할인 | 쇼핑/배달 5% 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09248_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09248,TRUE,"<table class=""benefit-table""><tr><th>브랜드</th><th>기본 연회비(회원별)</th><th>제휴 연회비(카드별)</th><th>합계</th></tr><tr><th>국내전용</th><td rowspan=""2"">1천원</td><td rowspan=""2"">9천원</td><td rowspan=""2"">1만원</td></tr><tr><th>국내외겸용(Master)</th></tr></table>
- 초회/차기년도 연회비 면제조건 없음
[연회비 반환 기준]
회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다. 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행ㆍ배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 10:51
09272,국민,톡톡 with카드,신용,"Local,UnionPay,VISA",TRUE,TRUE,12000,0,12000,0,"(모바일단독: 6,000원)",400000,스타벅스 50% 할인 | 온라인 간편결제 10% 할인 | 구독 20% 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09272_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09272,TRUE,"<table class=""benefit-table""><tr><th>발급유형</th><th>브랜드</th><th>기본연회비 (회원별)</th><th>제휴연회비 (카드별)</th><th>합계</th></tr><tr><td rowspan=""3"">일반</td><td>국내전용</td><td rowspan=""3"">7천원</td><td rowspan=""3"">5천원</td><td rowspan=""3"">1만 2천원</td></tr><tr><td>K-WORLD (UPI)</td></tr><tr><td>국내외겸용 (VISA)</td></tr><tr><td rowspan=""3"">모바일 단독</td><td>국내전용</td><td rowspan=""3"">1천원</td><td rowspan=""3"">5천원</td><td rowspan=""3"">6천원</td></tr><tr><td>K-WORLD (UPI)</td></tr><tr><td>국내외겸용 (VISA)</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
- 모바일단독카드란 카드 실물없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
- ‘모바일단독카드’와 ‘기타 일반 KB국민카드’ 동시 보유 시 기본 연회비는 ‘해당 일반카드’ 기준으로 청구되며, 제휴 연회비는 상품별로 청구됩니다.
- 해당 카드를 모바일단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다. * 모바일카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점 참조
[연회비 반환 기준]
회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다. 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행/배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
09293,국민,쿠팡 와우 카드,신용,"Local,VISA",True,TRUE,20000,0,20000,0,"국내전용: 20,000원 / VISA카드: 20,000원",0,"쿠팡, 쿠팡이츠, 쿠팡플레이 2% 쿠팡캐시 적립 | 국내·외 가맹점 0.2% 쿠팡캐시 적립",https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/29292_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09293,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>기본연회비(카드별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><td>국내전용 (Local)</td><td rowspan=""2"">7천원</td><td rowspan=""2"">1만3천원</td><td rowspan=""2"">2만원</td></tr><tr><td>국내외겸용(VISA)</td></tr></table>
[연회비 면제 조건]
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제 조건은 없습니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환 처리됩니다. 부가서비스 제공 내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액 산정에서 제외됩니다.
- 2025년 6월 16일부터 해당 카드를 발급(발급안내 메시지 수신 기준)한 고객의 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다.
- ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
- ② 카드 이용 시 제공되는 추가적인 혜택 (기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 9:56
09297,국민,KB국민 톡톡 with 체크카드,체크,"Local,Mastercard",True,False,55000,0,55000,0,"(모바일단독: 49,000원)",400000,"국내 1%, 해외 2%, 자동납부 최대 50% 할인 | 분기 보너스 연간 최대 4만점 적립 | 공항 라운지 및 발레파킹 무료 이용 (Mastercard 발급 시)",https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09297_img.png,,True,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""2"">국내전용(Local) / 국내외겸용(Mastercard)</th><td>일반</td><td>7천원</td><td>4만8천원</td><td>5만5천원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>4만8천원</td><td>4만9천원</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 최초/2차년도 연회비 면제조건은 없습니다.
- 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱(KB Pay 등)에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.
- 모바일 단독카드는 본인명의의 휴대폰으로만 이용 가능합니다.
- KB WE:SH All + 카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다. 모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-06 06:37:05
09298,국민,YOU Wish up 카드,신용,"Local,Mastercard",True,TRUE,50000,0,50000,0,"(모바일단독: 44,000원)",400000,KB Pay/음식/OTT 10~30% 할인 | 온라인쇼핑/주유/병원 5% 할인 | 공항 라운지 및 발레파킹 무료 이용 (Mastercard 발급 시),https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09298_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09298,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""2"">국내전용(Local)/ 국내외겸용(Mastercard)</th><td>일반</td><td>7천원</td><td>4만3천원</td><td>5만원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>4만3천원</td><td>4만4천원</td></tr></table>
- 연회비는 카드발급 시점 기준 1년 단위로 청구되며, 최초/2차년도 이후 연회비 면제조건은 없습니다.
- 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱(KB Pay 등)에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.
- 모바일 단독카드는 본인 명의의 휴대폰으로만 이용 가능합니다.
- KB YOU Wish up 카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다. 모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지> 서비스> 결제서비스> KB Pay> KB Pay 가맹점] 참조
모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지> 서비스> 결제서비스> KB Pay> KB Pay 가맹점] 참조
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 10:51
09314,국민,LFmall 신용카드,신용,"Local,Mastercard",TRUE,TRUE,15000,0,15000,0,"국내전용: 15,000원 / MASTER카드: 15,000원",300000,LFmall 5% 할인 | 국내외 가맹점 0.5% 적립,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09314_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09314,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><th>국내전용 (Local)</th><td rowspan=""2"">7천원</td><td rowspan=""2"">1만 8천원</td><td rowspan=""2"">2만 5천원</td></tr><tr><th>국내외겸용(K-World(UPI), VISA)</th></tr></table>
- 초회 / 차기년도 연회비 면제조건은 없습니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일로부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행 · 배송 등 카드발급(신규발급)에 소요된 비용 (단, 2차년도 이후는 발급비용 차감 없음.) ② 카드 이용 시 제공되는 추가적인 혜택 (기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
- ① 카드의 발행 · 배송 등 카드발급(신규발급)에 소요된 비용 (단, 2차년도 이후는 발급비용 차감 없음.)
- ② 카드 이용 시 제공되는 추가적인 혜택 (기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
09321,국민,K-패스카드,신용,"Local,VISA",True,TRUE,8000,0,8000,0,"국내전용: 8,000원 / VISA카드: 8,000원",300000,대중교통 10% 할인 | 생활서비스 5% 할인 | KB Pay 이용 시 생활서비스 5% 추가할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09321_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09321,TRUE,"<table class=""benefit-table""><tr><th>국내전용(Local)  /  국내외겸용 (VISA)</th></tr><tr><td>8,000원 (기본연회비 [회원별] : 7,000원, 제휴연회비 [카드별] : 1,000원)</td></tr></table>
- 연회비는 카드 발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제 조건은 없습니다.
- 연회비 관련 세부안내는 'KB국민카드 홈페이지(www.kbcard.com) > KB국민 K-패스카드 > 연회비' 참조
- 연회비 반환 기준 : 회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일 단위로
계산하여 산정하며, 10영업일 이내에 반환 처리됩니다. 부가서비스 제공 내역 확인에 시간이 소요되는 등의 불가피한 사유로
10영업일 이내에  반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액 산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 9:55
09322,국민,K-패스체크카드,체크,"Local,VISA",True,TRUE,0,0,0,0,,0,대중교통 10% 적립 | 생활서비스 1% 적립 | KB Pay 이용 시 생활서비스 1% 추가적립,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09322_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09322,TRUE,,2026-06-05 11:20
09561,국민,WE:SH Travel,신용,"Local,Mastercard",True,TRUE,25000,0,25000,0,"(모바일단독: 19,000원)",300000,해외 이용 수수료 총 1.25% 면제 | 해외 이용 금액 환율우대 100% | 쇼핑/커피/편의점/영화관 10% 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09561_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09561,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""2"">국내전용/국내외겸용 (Mastercard)</th><td>일반</td><td>7천원</td><td>1만8천원</td><td>2만5천원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>1만8천원</td><td>1만9천원</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
- 해당 카드 연회비(기본+제휴연회비)는 카드별로 청구됩니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
- KB국민 WE:SH Travel 카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다. 모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 11:20
09579,국민,KB라이프 딱좋은 요즘 건강 KB카드,신용,"Local,Mastercard,JCB",TRUE,TRUE,20000,0,20000,0,"(모바일단독: 14,000원)",400000,"KB라이프 건강보험료 자동납부 5~8 천원 할인 | 병원, 약국업종 5% 할인",https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09579_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09579,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><td rowspan=""2"">국내전용, 국내외겸용(Master)</td><td>일반</td><td>7천원</td><td>1만 3천원</td><td>2만원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>1만 3천원</td><td>1만 4천원</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 최초/2차년도 연회비 면제조건은 없습니다.
- 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱(KB Pay 등)에 카드 정보를 등록하여 모바일로 이용 가능한 카드입니다.
- KB라이프 딱좋은 요즘 건강 KB카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드 신청 시 ‘KB국민모바일회원약관’을 반드시 확인 바랍니다. 모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지> 서비스> 결제 서비스> KB  Pay >  KB Pay 가맹점] 참조
모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지> 서비스> 결제 서비스> KB  Pay >  KB Pay 가맹점] 참조
[연회비 반환 기준]
회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환 처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
09780,국민,YOU Wish 카드,신용,"Local,Mastercard,AMEX",True,TRUE,15000,0,15000,0,"(모바일단독: 9,000원)",350000,KB Pay/음식/OTT 10~30% 할인 | 배달/커피/영화/미용실 등 5~30% 선택 할인 | Happy Birth Month | 전월실적 채워드림,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09780_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09780,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""2"">국내전용/국내외겸용 (Mastercard, AMEX)</th><td>일반</td><td>7천원</td><td>8천원</td><td>1만5천원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>8천원</td><td>9천원</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
- KB YOU Wish카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다. 모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 10:52
09923,국민,My WE:SH 카드,신용,"Local,Mastercard,AMEX",True,TRUE,15000,0,15000,0,"(모바일단독: 9,000원)",400000,KB Pay/음식/OTT 10~30% 할인 | 배달/커피/영화/미용실 등 5~30% 선택 할인 | Happy Birth Month | 전월실적 채워드림,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/39123_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09923,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""2"">국내전용/국내외겸용 (Mastercard, AMEX)</th><td>일반</td><td>7천원</td><td>8천원</td><td>1만5천원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>8천원</td><td>9천원</td></tr></table>
- 2025년 1월 2일부터 KB국민 My WE:SH 카드를 발급(발급 안내 메시지 수신 기준)한 고객의 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다. 2025년 1월 1일까지 카드를 발급한 고객은 기존(아래)과 동일하게 적용 기본연회비 회원별 청구 (모바일단독카드와 기타 일반 KB국민카드 동시 보유 시 해당 일반카드 기준으로 청구) 제휴연회비 카드별 청구
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
- KB국민 My WE:SH 카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다. 모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
- 2025년 1월 1일까지 카드를 발급한 고객은 기존(아래)과 동일하게 적용 기본연회비 회원별 청구 (모바일단독카드와 기타 일반 KB국민카드 동시 보유 시 해당 일반카드 기준으로 청구) 제휴연회비 카드별 청구
기본연회비 회원별 청구 (모바일단독카드와 기타 일반 KB국민카드 동시 보유 시 해당 일반카드 기준으로 청구)
제휴연회비 카드별 청구
모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 9:53
